category,channel,crawled,etc,grouped_by_shop,maker,nReview,nSold,options,price,productName,site_productID,updateDate,url
식사대용,navershopping,F,"['리뷰', '등록일 2020.08.']",T,,1,,,4900,부산떡집 떡공방형제 방앗간떡 돌백일상 식사대용 백설기,23785519051,202008,https://cr.shopping.naver.com/adcr.nhn?x=%2FxKxNHUgyr2wc6nLFHjRxf%2F%2F%2Fw%3D%3DsDume4UExEIBFzKAv42xZRqtczfm7g5fDXdAeybIkpc552gLaPt1%2FB2HgSqXB4pMkNN5CfKHJvoMHqWwiBYcNHVRDu3Y%2BEMyWB%2BE76VicDOEz1ozXo5o7RTYdXcCB3JsTJ%2FfX%2FvfTcsXatchPXlAN6si30QtKP1mA7BYZPpxeJLd%2BnFd3o8EC1CYE9Hv8wLXp2c%2BCRgFN2CV29V0R2rpztd0sQNSGFXpSmJDsSLkOXQklfsgv1n955O75LF%2ByLNubqr5U0owoztB0xdSd0QLRJufxIqsWkOZFvXl03U44blKnXOL39kcmUgx6sQBmHXuv334rL%2BbR36BhYe0R%2FrUmjgBSTS1sRv49oBHxm%2Bxq6HiOuQAsB40fbnZ1YBq6oa4jSbHOz%2FLN8aT17IuPSjUtiMB0kEB%2FFxQxFXLng2jeIKFOpJabtHHvCsEAnc91Nmrni%2FOG5ZsjNeNtUv27287jj6VS6Id5Vis14KFlaYaODBS0y4rOI0s9G5irUEjefEDSa9YykVD4HSWbW8udVrGcR94vY4Q5JAFLkMQI813Yz76AkxkN4t1PQtT3b1huQbr1YVyoyX%2FA0RAzGqj3gyZOzloxnBSMNfr19NHytZABLXpBp%2FpI2cJcACEJPIoUqwMS71tqtWQablf%2F77SlIExh50UdELuJgb6xIWhweuCsHe%2Ff4Q%2BYTVphBH%2BU5M6QSJUMb1NmOoRBMBsXNQGXzjfbC%2BFUQB%2FrDAzm2q1KHRsHkfE%3D&nvMid=23785519051&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2017.02.']",F,,1,,,32800,대상웰라이프 뉴케어 구수한맛 1박스 환자영양식 식사대용 당플랜 당뇨 하이프로틴 고소한 검은깨 미니 화이바 오메가 마이키즈 딸기 액티브 단백질,11076854106,201702,https://cr.shopping.naver.com/adcr.nhn?x=BWEGKQHi5eJrcAG23ZVj2f%2F%2F%2Fw%3D%3DsB%2BqMmLH9DH92duTTGIVr10IPilH69A2Okeh2EMttxMpXxo2sSUDXrc%2B5vndsz%2FGqpjEPjVdV3Vn%2BLLX6uorVSdjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFq8jFlJx0wCyllFhv3S60R8zCau4nPxnOttZIksxc8iADmKOpNTqOdE1FOH6RRWwCB7P9jx5KZr1oy9qstZx7m46Y8jXjdpdjzXkfzfAXaftHfNDKOhmA%2BX%2FP1GIH7C1Xx72P1MzfeDsyK%2BcBtz34gCAynoEsebtc6pvPpOhh5zzh98hURFb%2FjESHOapLCN5m4RpM83TEhmyVFSAH0xg2hdtn%2FdHvo0luQgkK5dj9Mi6zJqrwQxXvYI2cEKERsyVYChOOFkI92of8Ox6fApYs4lqNDofooFCV%2ByZbt0GkBv3zhpBHLCEn9GEkXA74Sz0vLFZUGe%2FeV3tGSw3DC2rYazJf8CddfxtZ8CDY28Iv7gIbURXmO1OuW7zbNJfayNZgTsxTEh5ev09NxThmWg8MLpkU73hnAxyDMlTbovNzLy57WnQcc0Ng3Mnwx%2B4GXoR35hCxTtO0BEGFMovpO9PUU2j20SUkwJgineEtAuruQEnLecgd1SbLI2gAO%2F7py4RhHPy7QG%2BA09PVH1eN5DvR4IVsN%2FiAcjmtIwlTUFZwg6A%3D&nvMid=11076854106&catId=50002613
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.04.']",F,,1,,,29700,그리밀 단백질 쉐이크 다이어트 보조제 맛있는 한끼 식사대용 아침 식단 파우더,80262149760,201804,https://cr.shopping.naver.com/adcr.nhn?x=mY6Pn6j%2Bo%2BcI7xTfkIaGb%2F%2F%2F%2Fw%3D%3Dss%2FuBuUDZx2TJergR%2BZfOQ%2FdVcipw3wIbwyhyjQ8UNyvvVuXs8NKRxUWl%2F7BoOFtx4Aq1LHRzqIjFoN1w6ohtu9RcdB8RHdVyjml8eZJLMRh5BfjGnG7xx3dV3Xqs4op1vxzbwjEUIcMifhxLWaM%2BN4ZYgwI2fs40XR%2FERq%2FGNyfWK4fiV391hyKbNzjTTmNIVikFRwCuXdwhDPVzfknLpk%2FH%2FxvAeT0C1GjXb%2FPXQoZYO4Am6plsaXHSO650j1yFP2tfKoQ0NQPyiad34AQ6K9%2FdVvwtcOUlbNrGLU3RUnpFK0C%2BwJTKVVKfHW3py9sUoJK4PA8P8wZ0YqYoGxJi8mkPtdK0a%2FBo5A3NVfdz478MXnHvD2zmHfxzzke4QFDosN%2BpDGj7xufnFlvJYCaB46o0ZP5ccedN7XC2S3%2FDbKUnwWlFwK1QNMRXpSR%2FzjDITOIrRMQx6q2FE%2FPyJw%2BJnY3muGFyG3ySVLWDr4qxBTU1AZZkxWMQtEJ0nbSD6XM7d3nmUTOYNLhiqHdjRZc9y7AHwoFmx6nD0kgfLArnB58jCk5Vx%2BzTTgnaQqYtZq08ZwOICRMUUOeEbz5YH7NfhhxdYH1NAwSgsv0NlHXxH06LVkmtXZbEb0v04uHqvMtvanaGY8kCh6MTT3VAx3M3j5y8sARekz3cqx4uaUskJFYNUJgJp6CUXauCvW7Y5AjN&nvMid=80262149760&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2019.09.']",F,,1,,,15000,완주 쑥떡 쑥인절미 맛있는 아침식사대용 쑥개떡 현미 영양떡 다이어트 단체 개별포장떡,82209585017,201909,https://cr.shopping.naver.com/adcr.nhn?x=weB33nBluXzYCSx77o6e2v%2F%2F%2Fw%3D%3Dsi54C7znEB4CmqONVua0iehp6KKlzNy9YB2lL9lF3xap52gLaPt1%2FB2HgSqXB4pMk5c7QAsjDjUVhSsW1MNyha1RDu3Y%2BEMyWB%2BE76VicDOEz1ozXo5o7RTYdXcCB3JsTJ%2FfX%2FvfTcsXatchPXlAN6jaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVJ1AtzsNdSWsRXfDAX5WL0eVR02C%2B4a8q5pXvEZ9NDw5WEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7vBiiipqfKCjkMPBHGacFXQPfFqTu2%2BLIIMuDGEu%2BP7UMubKOwGXog6WDLnJGIFdZ1sKJVu2yiE0Lz7M2xyW0DTA32N5gGJMhmyw6XbqKwPepx%2B9DSNe11ciC79ugnc0Zm92d9Xr5CiLxoORhf%2BnVCHryUyf5sQyKjZSsA2M1oPsy4ykuLcVyaylPbmganbqzsOt4VLarAQ7k8mrZ0pFAOW5NJOJAslalIACkyxdWq1VdAhC6PHuEPDs4%2FrfdlR0IlNU7NkDIHe%2BsDxCzAUGGd5UtSZYFvklaYTNdiEjCni8Rc3J72TdqRtdlxLkf9yUd7VPCb%2BgD9WScbLt9NNDLGnLcy10N2ugGlBsE6kYY40S%2Ftn9aapj1KFFor4qINGvUfNjqh%2FZemCCOboDhnweAmG&nvMid=82209585017&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2019.02.']",F,,1,,,29500,단백질 쉐이크 다이어트 보조제 단기간 5일 식사대용 키토제닉 음식 FMD 식단 닥터디엣,81803829035,201902,https://cr.shopping.naver.com/adcr.nhn?x=w4Eo4tA%2FVSkzFqR2Gd%2Bc6f%2F%2F%2Fw%3D%3Dsm%2B7OTLRDPA8GdGHG2TfcqRhMDAPixgUGle2bLJja6g1Xxo2sSUDXrc%2B5vndsz%2FGqyFCZPwsJGlJ8Hmxiwrb2BNjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF8qSlxJndJRbpOwUrKdftx4l%2BcPVFp6VQRqtk%2Bk11vCxlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhXjaoEa6pIAwvTdlNJNJ18HLYwL0uFgfOgSXUXZPTb%2BNXa1PYAb0zmPF1cRoKRscXXCrJBOTB8MYM35DkCrxFcQkDakrux09nTa45MroV4IAWoVvmdrz2Tc13rGKdlxTNyfBaUXArVA0xFelJH%2FOMMhM4itExDHqrYUT8%2FInD4mds3VAPi7VibdRGspygmVZahxlOyJDl1ZoduM%2Bw01r2io4fjWDRSxZBMBtRUiuDmuWa92C1EL5nb2alxs5lIBXjjfZfbk1WJpfhQf7uDol959%2Bk5Dp2VyqBfuH%2FQTGfts3vfN64XsjezObrUJM6AxzLkyBExyzcrNqNI4JsakVCahJZ7vS1K6FMtVbZrr7RUBuvEPwV1QldLxXtKbpRCkU0bSmHftoWOvPMIlqHZdiW%2BBB0CIl3BeKsFF2drF%2B%2BsFv&nvMid=81803829035&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.03.']",F,,1,,,14000,이가 기정떡 기장떡 술떡 증편 잔기지 떡주문 선물세트 술빵 방울 식사대용 맛있는떡,82413142953,202003,https://cr.shopping.naver.com/adcr.nhn?x=yuwolFNxUdic%2BeEV2uwR6%2F%2F%2F%2Fw%3D%3DsgBjhqsdplG95n9NBwYRgKpuXifK8QBet3STSnbJKJvZ52gLaPt1%2FB2HgSqXB4pMkxANuafoylMw5%2F1CEQbpPllRDu3Y%2BEMyWB%2BE76VicDOEz1ozXo5o7RTYdXcCB3JsTJ%2FfX%2FvfTcsXatchPXlAN6jaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEVbjW7ge2HzqQyQ9j3VmhTYeVR02C%2B4a8q5pXvEZ9NDw5WEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7vQurAqspSLY3PuuHO9knd2IQyRtNFSXTijJVuTMXQJDKSF6TKSzr01NQRlRlOyZrKqwBUKU0lM7GfXGqRXWNg1S8XkYGCso64e3phob2vpQMSVINiYEwY1jUnF7wScO%2FxqQEd%2BXDEwejiua7w603zfKhDqcTxPudmdMFsJ9Vr23DtFknCVT4TUJtgLiHqVqm7K%2FD3UmX2m%2Bit4dL8pGaVwseKiy9QCM96NjCsc6s9U4A%2B51l3JcDPvPTMVdiLbe6N%2FnRvT3vsQ27YwQKB0v2WkOlkFsktTGpREcE4%2BYXak3KvtUBvfoSsQPvEM6ZWUZToS4spDfwSxYUu9c2OfQfV9pI9lW2ut4UHMJ6C9SapC5eM6qEZramQDrA8ZSJFybOkOEsHC78VBLnFZh%2FnDobeN&nvMid=82413142953&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.01.']",F,,1,,,29900,나에게용기를 단백질 쉐이크 식사대용 파우더 5가지 맛,82344393976,202001,https://cr.shopping.naver.com/adcr.nhn?x=X0LiQSSUv41meZz2WXwJ%2F%2F%2F%2F%2Fw%3D%3DsqPRkY2SCWdrQLLb2Ywrj%2F%2F2CxUqU2XUCyk2rforK9A552gLaPt1%2FB2HgSqXB4pMkOVSPJmaU9DG1NOEiaW0z%2FVRDu3Y%2BEMyWB%2BE76VicDOEz1ozXo5o7RTYdXcCB3JsTJ%2FfX%2FvfTcsXatchPXlAN6jaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEV3a6GARbd6xhB9f4Wz2DpsOVR02C%2B4a8q5pXvEZ9NDw5WEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7tj59%2BurgPWSLbqAxcXUWaMhFx0ZQX6Ospl8MKzyITxVCUcAkSfhUDKDszdotcnvPCy1hY9xyVkhrJL4s1fkw%2B4X1heE2OBTRVqQaKwATnbFGlvNYkXidCN0XTCLncb9nPorgW6BI%2BZi2hlZm6nQ%2Fjn8ECXAgUizNHU%2Bd2qCddvO%2BvSfFuTUBsaRBdtTx4l8D5wCSFAYirW3HXPv%2BL7rVw2cdz7Fy9ezEgFeCf8VvI77vEhKYey8qRlI5PztDoXlUrOvzA4azRVtheQyS%2BGPhypXEFw%2FZUkjc8aXx8cIpIMSznncgYtYAOTRoR9eNQPzaNXc50eBITwugSNPH3Ok09sVpGw61BSdoQRvEGgfFlc5w%3D%3D&nvMid=82344393976&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.01.']",F,,1,,,28900,1+1 닥터큐어 식사대용 단백질 쉐이크,13274698032,201801,https://cr.shopping.naver.com/adcr.nhn?x=Dzl9mT06wEMx2HzJt%2B4SnP%2F%2F%2Fw%3D%3DsSnSoCn5D0CvBLhF7CFFaURT7p3bfMDLilXfxXW92dC9Xxo2sSUDXrc%2B5vndsz%2FGqVezyoOP%2FYyuOd3kbOfjq1NjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF2oLic%2F%2BBQD%2BifQPyHY5MhYl%2BcPVFp6VQRqtk%2Bk11vCxlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhcEIM1xoT9Sv4ifgJnnWLHnZylRAsLCmOZ5dEYQEjplaXa1PYAb0zmPF1cRoKRscXUL0TPk4w%2ByBCJU44BwSzUQO6hc3ZBJhWhuXnL0V%2BNxD3TofUQa64MPXrPd%2BdcRtK3UsO2Pt9hBFzzgNlo51CJXN2PFe9TbwCKF%2FKYukp%2F8N4usw215dNidDAGnQ5THKEuWXNguev6KujX9Z50Jxsl2oShbG76TqLkHQhJjKmQyrcg1428xUWJt9B41vQjulVVcmfAKKgCUit%2BoHGV7LLd7ss69vhD%2B3qhWFVEZQn6Xbc7xQNMnx5%2FghfeI4CJpH%2FQau4fTwOUqyF63FjwpQRls%3D&nvMid=13274698032&catId=50001767
식사대용,navershopping,F,"['리뷰', '등록일 2019.08.']",F,,1,,,35500,칼로바이 다밀 대용량 김종국 단백질 식사대용 프로틴 쉐이크 1+1,82171523280,201908,https://cr.shopping.naver.com/adcr.nhn?x=29pcH8zIr%2FE7nePfJlwoyP%2F%2F%2Fw%3D%3DsDTxrCTfXu%2BWjhO%2BWOCnlNjMODVbU1xhspR4mniYl44VXxo2sSUDXrc%2B5vndsz%2FGqgymt3J5CskropaZCkX4ZZdjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFF3Wkj%2FR3QnIH5DGX5T%2BdpYYl%2BcPVFp6VQRqtk%2Bk11vCxlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhecu2lgGWOlMTdij8fO1vsJJIQKzBlRcW3oS7DnkoHq1Xa1PYAb0zmPF1cRoKRscXdreZYELrKDEzoM1xg5uFpmWXDQq17Ycu6p%2F314cDWEYSUkeqTyGFWG7ITFTcEogSC%2B3Fhr4PA2vCJGhOkr%2FaQxyeANbs9BHhXodnps2bXx%2BZjBvgvk2zSAGeMyksjc0Z74ys6wJaU%2BvwoCrHdl1fbDoOLuM8myq6U7XEzHK5Eg8hdI1wxeYaOXv%2FmEDcmdv%2Fes%2BUhDffvANQGZDi%2FH0PE7mELFO07QEQYUyi%2Bk709RTfVAUlqmhU%2Ff17smx98RR%2FOESBA0sn117AgC11ARF6gcKX6zjqxlPZbmWYgzy4BWiy1Vhq%2FH77x9Zlr1IFzyuow%3D%3D&nvMid=82171523280&catId=50001767
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2020.06.']",F,,1,,,19500,[방송인 박미선떡] 치즈팥떡 찹쌀떡 개별포장떡 간편아침식사대용 떡선물 답례떡배달,82502700356,202006,https://cr.shopping.naver.com/adcr.nhn?x=7yxZdqptOU1OyEGUwDxHoP%2F%2F%2Fw%3D%3DsCdXDWv7cQDaBEYIkUmZwL4RKWVUWJigW6Dus4A5EpjPvVuXs8NKRxUWl%2F7BoOFtx7Hj6MC08GQz%2F1lTp5xXXG5OeQYaFKRaG0UDb6o6m0EZ5BfjGnG7xx3dV3Xqs4op1vxzbwjEUIcMifhxLWaM%2BN4ZYgwI2fs40XR%2FERq%2FGNyfWK4fiV391hyKbNzjTTmNIUjRgGiENOKQpPwosBoIjo0%2FH%2FxvAeT0C1GjXb%2FPXQoZYO4Am6plsaXHSO650j1yFP2tfKoQ0NQPyiad34AQ6K9%2FdVvwtcOUlbNrGLU3RUnqHI57hxKi%2B4riqS1Nayh7H9CgS8TKiMSd0YUSkYawod%2B2CyLlo%2FAeMYQt5VZ6xcr1MY48K44VYNLIQPUpPfTy4FZchQwqvmVRRObyR8d3FAR9mtL249AqhrziQtOS%2FtLTYFvhjbXaEhexr4ltjbvzntdcnEVTb%2BCwxGu%2F7aWQAJbuHd%2ByaZ3ymdVpzs1LsEVfyvDQM4lM5RTSzsmK5g6n71R%2FLvmPyTQhO2122Upe3BxrYNqQRLCOpcT2o6tgndvqREkXiVaFUnaxkKAYzYH8hEgzV%2FDOU2PzAweouOUJNJFOHD5EvXX%2F58dbJfNIJMM4PEamnsDFShUmTAYp2gpAJDJ4f%2FvaFHcJfSIPmDRw2HGHF%2FZcK0LyQdeKYzdzZPUnHICEQpPL7Rm%2B2fyhjEhHR&nvMid=82502700356&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2017.09.']",F,,1,,,1400,대상웰라이프 뉴케어 1개 전제품 골라담기 모음전 환자영양식 식사대용 당플랜 당뇨 하이프로틴 고소한 검은깨 미니 화이바 오메가 마이키즈 액티브 단백질 케이디 등,12260802081,201709,https://cr.shopping.naver.com/adcr.nhn?x=OJ%2Ffkk4%2Fi5sBrXxth%2F6Wuf%2F%2F%2Fw%3D%3Ds%2Fwq%2Bos7zmT2Sl3jmgDBvsIlh49bbmPC71DG1qBH3wTR52gLaPt1%2FB2HgSqXB4pMkvVYUNQM1ZLyBPIm7Hh4BkVRDu3Y%2BEMyWB%2BE76VicDOEz1ozXo5o7RTYdXcCB3JsTJ%2FfX%2FvfTcsXatchPXlAN6jaSZny%2B1MgSfJG5ocTRQNj1rIvubP2%2F%2BNF2sTRY2hEV9ddwHVl3KSJvwgLq0Sx%2F%2FuVR02C%2B4a8q5pXvEZ9NDw5WEXeXwSaubPu0qUaxQfPPa%2BpHa6ewb0%2FDpcGez9%2B2Mmaf7oVVn%2BbTDsruUdhAA7s%2BZePCbNBq6bHgEv5y%2BSiRgfBeUl00%2FFeSfqxGkoBSh%2B3JPQbCOYuRK4LtB1pQYeGBGD4VBEayjZveGqqZNko4Ik3Q30IRCb%2Bd2Lw2NpVbMqMYSBocHAJAjXMcR52KBWrjN957XMvnfSzozoEzNssB3P54auE%2FaO6gcXPwbNkDB4mRuOIBpgZT6HZDsKB4Bo9fi41FcDZTDHBQ23iH4Ky7Dh%2BnPO0MjIhY5iBTJGtLfgDdodOaf%2BRJk21LHxjZGkRnksFhRCxC72dJSORG%2BC5J0mgih4zB%2BIc07nT2ck9YfXw0PiO8vDEf2h8b8kloMwgRCjiaKPdhjKzzC8aWBqNILnHdLq2%2BzDIxQjLTUDX%2BKgmqvKcIbOD1RtQGNB0dSBxZcjIOEXLc%2FcJybcR1jIh2%2BexyMCJvNhZ9S6Y8PT7wm%2BR79U%2F6Az3gE9mQ%2Flgn57E%3D&nvMid=12260802081&catId=50002613
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2019.07.']",F,,1,,,27000,[훈스파이] 미트파이 호주미트파이 아이들간식 에어프라이어요리 아침식사대용 홈파티음식,80895151890,201907,https://cr.shopping.naver.com/adcr.nhn?x=pDt6sntdhL7kbN1ok5jI%2BP%2F%2F%2Fw%3D%3DsyyTZ%2FUcf5fnXkg7A7B88iuIq8AgJJ5U3ToGAeeRwNX9Xxo2sSUDXrc%2B5vndsz%2FGqWYnbPjkp15xMw9G8RfQ3ltjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFmopEdgwXC7PTHRnpq9hkeYl%2BcPVFp6VQRqtk%2Bk11vCxlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhXjaoEa6pIAwvTdlNJNJ18El6gw7vZsHLDtE%2FCccxAItXa1PYAb0zmPF1cRoKRscXW42yyMn7OBV7LD4qpUJxxE%2FNfP6B4ql%2FmKavOf%2BJPfn%2FHv0q2nGoUdaH00I0oazXJQZOqGyqVQOma8MxjfO0RubrxW2p4LJsLV%2FPsDGoKWgxK%2BZRtF6b0ummoHFk6k0vSQ8MZg3jLXMTVW5QcePR2VZ8uB%2Fg%2FoYD8NZ%2ByGV8LXnryUyf5sQyKjZSsA2M1oPs2Aa0pU9yGdYVJgWBARKr36dClkApf8XFhQMKAncwZngdcax1nLW8CiG7UXB4ece8jTb60GA8nTSKfN3WmmdcQgLnL1nGra%2BQ9qfk2KX5FvL16sTa3Y%2FrK38sAYd0A%2BaTt2LqMCnYXwHqYH6bf5y%2Ft7ke%2FVP%2BgM94BPZkP5YJ%2Bex&nvMid=80895151890&catId=50001889
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2018.11.']",F,,1,,,1250,동원 양반죽 21종 골라담기 /s 야채 전복 호박 단팥 참치 즉석죽 식사대용 파우치죽,81372952511,201811,https://cr.shopping.naver.com/adcr.nhn?x=5Zj4FZcMxW8erJCk8LbIzv%2F%2F%2Fw%3D%3Dskx6edXYHcZTv11%2Bg0C2P78sTLeBjydYGzkrV6ge3zaxXxo2sSUDXrc%2B5vndsz%2FGqcbFcj60XmXu0vOd2rD9gmNjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb07uVw3GdaDAvxDSjC3cnt2Z%2F22ms%2BW8TiQQNz%2FOHMMFFoNJSW08WGp3g2eYYY%2BDwvYl%2BcPVFp6VQRqtk%2Bk11vCxlc6P1YajnJs%2FPQ4MWP%2BA7wc%2B%2FjkR2vl%2B%2B%2B%2F%2BVPNlrhWdiDBA0asUw24Jqe%2BHXBcIHsnsUogUtKQyZYW2jzqxhXa1PYAb0zmPF1cRoKRscXaUq6sP%2FZfAgo%2FZCJ6osTQkcLsxG6S2yGUeA8xuon7w4I5Om7AGJrF%2FhI3%2FEC5m5LPFSIPX7FmZcdaQzdMjGZC1mePDESpvcFJBZRktqnWjIFVo8fmUAP%2FvLaM0MITVmG7IKT603m45pgbRLB0Rdtd7S10RofdWWjzyh9FfQQ4DYMU6GR6wExSKwExiSvnzSv7QEp9imcALwTYpPmR7Z4GtBO9HQM1i6mQs2%2FEtiHruWIckPBkJI2KpmBz79UMSSEOpP4%2F3zX%2Bi7OcBVxazQdGhGwWEAsneU1%2F5Y6kfJg5lwE9amPBvhoQV7pKDGbvwNxlaFndIwdNwuWmKtx1HNSCrUkiyUGZ3FpPHvE7X48%2Bhb&nvMid=81372952511&catId=50001892
식사대용,navershopping,F,"['리뷰', '등록일 2020.04.']",T,,1,,,13000,부산떡집 식사대용 쑥인절미1kg 현미쑥인절미1kg 떡공방형제,22485066723,202004,https://cr.shopping.naver.com/adcr.nhn?x=wO1IM272YZj12dcY5aDtg%2F%2F%2F%2Fw%3D%3DsavcVD%2FH4w12cWuXJFO43jisd%2BUKWuxUzFUZmyynnvDZXxo2sSUDXrc%2B5vndsz%2FGqouZrh%2FX%2FLKidoJheVQXVzdjUC4yG2kEkb1sKmcABuXuNDYBfza%2Ff3G9UCpci9QvXyrIyOFaSIWYGEaXKvhOb00Pg%2F6PYJW9LpCSumzPJoiiKl6jgnMWqWbL3KWH9FLwd%2FVQYtPTsGZJyV6XLZrtYKpQeBWSL1S7H32wOuHTuJWOlDmyV%2BggwZLKrNETMhuzxy29WXvhgtriiDVeg6vX0EDzHpXaDRuUunax%2Fupqefhc7MYaGm2l7Ra6Qma2NdUfSy%2F6MHZ6u%2F5n6uuzlUc6JNEuUiTS4CHUtVxQrWeRhExiiVFUV1URcgUjLMgz7pQTyPWdEnjKhDUHJeBldgXhqxQgRL80woYcB5Tm%2FgqP8A4LvyDge3CekvFWEiH%2FHJfeeCncaZkfznvYQEYMQuepE3byRQbgz96GrmM8MFlTCCkvUX0V1xV26uVJxunk8tyfetIQDNi2d0JiMsCwEpZPyCJpihcKUq5MoT4VVyC6YClcncKBGwN6M2oWimOwNTufecqbfw%2B8T8hieAo4y5T%2F8pdmo4xvkvbECjo5v49Yep%2FU54l1Q0Pox2eOb1KeUIQUP71tqtWQablf%2F77SlIExh5%2FxM9kX4X7FLYMSGZlJ2kFUFbYMs8lf3%2F7ua2d0xUjdfZOlg6TLOkikytCe8u4xyyQ1QmAmnoJRdq4K9btjkCM0%3D&nvMid=22485066723&catId=50001888
식사대용,navershopping,F,"['리뷰', '구매건수', '등록일 2019.06.']",F,,1,,,10000,야심 잔기지떡 기정떡 술떡 증편 기장떡 술빵 방울 아침 식사 대용 떡집 주문 기지떡 선물,82099834703,201906,https://cr.shopping.naver.com/adcr.nhn?x=x4sQNT%2Bk2RqbYRCXSlX9b%2F%2F%2F%2Fw%3D%3DsermyoSw0N49IAA%2FwVnjq4e8LCH4bI7%2FaYxB7SE095Y3vVuXs8NKRxUWl%2F7BoOFtxYXSqURyZLXa0sb8lcwTloX9ISPNdYJ1AqAF734jWie15BfjGnG7xx3dV3Xqs4op1vxzbwjEUIcMifhxLWaM%2BN4ZYgwI2fs40XR%2FERq%2FGNyfWK4fiV391hyKbNzjTTmNIXzGJN5l5HlEG5mCnrDTLnU%2FH%2FxvAeT0C1GjXb%2FPXQoZYO4Am6plsaXHSO650j1yFP2tfKoQ0NQPyiad34AQ6K9%2FdVvwtcOUlbNrGLU3RUnokNhTdB5XMAeGvrLwqqPIDvK%2Byx%2Buu6t9CF3IHacumYACDQ%2FDsTpynj3yD5EX%2FLZxEYkdgnYu2xX78NY3Fb%2BPjSGvyA3Mo4deUUDeSDOc2k8rgV7H2VXcRP2K8STa06bSqnok99y%2FzXIU4qsN3JmopAG8K%2FGHfuOLhzK0PJMin8wWX%2BH2xbngILh4xVJVIVAqJU3l2jh5RnBdgdgkjtlzdpQZcVwZiIiiUPLuzMs4jFHKMZFmV8dr%2FeCERZXAGV5%2FdAmJwZ5wY8EwtJb%2BuZO%2BnAG4OhfnvO%2FDN%2BkW1t%2BpETbul1tRMfeYucHOB5Wcg3mvlrnb2dlg43PGUnQY6Lt0lAYfwa6wCqaceuS7E3F0C0IjG7eX9g%2BvHa8PKfiq733wDfkLIyuldBS3f8m8e6nLmzUhNzs2VE%2B%2Bisqs3JAEppg%3D%3D&nvMid=82099834703&catId=50001888
